age,workclass,education,marital-status,occupation,sex,capital-gain,hours-per-week,income
54, Private, HS-grad, Married-civ-spouse, Other-service, Female,0,40,<=50K
24, Private, Some-college, Married-civ-spouse, Prof-specialty, Female,0,40,>50K
61, Private,10th, Married-civ-spouse, Transport-moving, Male,0,50,>50K
50, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Male,0,48,>50K
36, Private, Bachelors, Married-civ-spouse, Sales, Male,0,40,>50K
21, Private, Some-college, Never-married, Adm-clerical, Male,0,50,<=50K
38, Self-emp-inc, Prof-school, Married-civ-spouse, Prof-specialty, Male,99999,50,>50K
30, Private, Some-college, Married-civ-spouse, Exec-managerial, Male,0,40,<=50K
22, Private, HS-grad, Never-married, Craft-repair, Male,2907,40,<=50K
33, Private, Some-college, Divorced, Adm-clerical, Female,0,52,<=50K
39, Local-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Male,0,38,>50K
42, Private, HS-grad, Married-civ-spouse, Craft-repair, Male,0,50,>50K
47, ?, HS-grad, Married-civ-spouse, ?, Male,0,40,<=50K
42, Local-gov, Bachelors, Divorced, Transport-moving, Male,0,33,<=50K
29, Private, Bachelors, Married-civ-spouse, Exec-managerial, Male,0,40,<=50K
35, Private, Bachelors, Never-married, Sales, Male,0,55,<=50K
23, Private, Some-college, Never-married, Other-service, Female,0,30,<=50K
28, Private, Some-college, Married-civ-spouse, Craft-repair, Male,0,60,<=50K
34, Private, HS-grad, Divorced, Adm-clerical, Female,0,40,<=50K
40, Private, Some-college, Never-married, Adm-clerical, Female,0,40,<=50K
67, Self-emp-not-inc, HS-grad, Widowed, Other-service, Female,0,30,<=50K
49, Private, HS-grad, Married-civ-spouse, Other-service, Male,0,40,<=50K
34, Private, HS-grad, Never-married, Adm-clerical, Female,0,40,<=50K
60, ?, Bachelors, Married-civ-spouse, ?, Male,0,40,<=50K
26, Private, Bachelors, Never-married, Exec-managerial, Male,2463,35,<=50K
25, Private, HS-grad, Never-married, Machine-op-inspct, Male,0,40,<=50K
40, Private, Some-college, Divorced, Exec-managerial, Female,1831,30,<=50K
56, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Male,0,40,<=50K
35, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Sales, Male,0,45,>50K
54, Private, HS-grad, Married-civ-spouse, Craft-repair, Male,0,40,<=50K
25, Private, Bachelors, Never-married, Exec-managerial, Female,3325,40,<=50K
28, Private, Bachelors, Married-civ-spouse, Sales, Male,0,40,<=50K
31, Private, Bachelors, Never-married, Exec-managerial, Male,0,40,<=50K
45, Private, HS-grad, Divorced, Adm-clerical, Female,0,40,<=50K
52, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Male,5013,40,<=50K
39, Self-emp-not-inc, Masters, Never-married, Prof-specialty, Female,0,50,<=50K
19, Private, HS-grad, Never-married, Sales, Male,0,40,<=50K
23, Private,12th, Never-married, Adm-clerical, Male,0,40,<=50K
23, Private,7th-8th, Never-married, Craft-repair, Male,0,40,<=50K
52, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Male,15024,40,>50K
33, Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, Male,0,60,>50K
35, Private, Bachelors, Never-married, Handlers-cleaners, Female,0,50,<=50K
58, Private, HS-grad, Married-civ-spouse, Craft-repair, Male,0,40,<=50K
61, Private, HS-grad, Married-civ-spouse, Craft-repair, Male,0,45,>50K
39, Private, Bachelors, Married-civ-spouse, Exec-managerial, Male,99999,70,>50K
38, Private,11th, Married-civ-spouse, Craft-repair, Male,0,40,<=50K
59, Private, HS-grad, Married-civ-spouse, Exec-managerial, Male,0,40,>50K
41, Private, Bachelors, Divorced, Exec-managerial, Male,0,50,>50K
27, ?,9th, Separated, ?, Female,0,50,<=50K
19, Private,11th, Never-married, Transport-moving, Male,0,10,<=50K
22, Private, Some-college, Never-married, Handlers-cleaners, Male,0,20,<=50K
59, Private, Assoc-acdm, Widowed, Exec-managerial, Female,0,40,<=50K
37, Private, HS-grad, Married-civ-spouse, Craft-repair, Male,3103,45,>50K
31, Private,12th, Married-civ-spouse, Craft-repair, Male,0,43,<=50K
18, Private,11th, Never-married, Handlers-cleaners, Male,0,40,<=50K
20, Private, Some-college, Never-married, Sales, Female,0,35,<=50K
28, Private, HS-grad, Never-married, Transport-moving, Male,0,60,<=50K
28, Private, Some-college, Never-married, Other-service, Female,0,30,<=50K
49, Private, Bachelors, Married-civ-spouse, Exec-managerial, Male,0,40,<=50K
38, Local-gov, HS-grad, Married-civ-spouse, Protective-serv, Male,0,40,>50K
19, Private, HS-grad, Never-married, Sales, Male,0,20,<=50K
43, Private, Bachelors, Married-civ-spouse, Exec-managerial, Male,7298,40,>50K
28, Private, HS-grad, Married-civ-spouse, Exec-managerial, Male,15024,40,>50K
41, Private, Some-college, Divorced, Adm-clerical, Female,0,24,<=50K
50, Private, Masters, Married-civ-spouse, Exec-managerial, Male,0,65,>50K
46, Private, Bachelors, Divorced, Adm-clerical, Male,0,40,<=50K
20, Private, Some-college, Never-married, Farming-fishing, Male,0,40,<=50K
45, Private, Bachelors, Married-civ-spouse, Exec-managerial, Male,0,60,>50K
28, Private, Some-college, Never-married, Exec-managerial, Female,0,50,<=50K
37, Private, Some-college, Married-civ-spouse, Other-service, Female,0,40,<=50K
46, Self-emp-not-inc, Doctorate, Married-civ-spouse, Prof-specialty, Male,0,50,>50K
66, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Male,0,40,<=50K
35, ?, Some-college, Married-civ-spouse, ?, Female,0,40,<=50K
38, Private, Bachelors, Married-civ-spouse, Adm-clerical, Female,0,50,>50K
25, Private,11th, Never-married, Handlers-cleaners, Male,0,45,<=50K
55, Federal-gov, Prof-school, Married-civ-spouse, Exec-managerial, Male,15024,40,>50K
48, Local-gov,7th-8th, Married-civ-spouse, Transport-moving, Male,0,40,<=50K
56, Private, Some-college, Widowed, Craft-repair, Female,0,38,<=50K
47, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Male,0,45,<=50K
55, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Male,0,40,>50K
41, State-gov, Assoc-acdm, Married-civ-spouse, Protective-serv, Male,0,40,<=50K
47, Private, Some-college, Married-civ-spouse, Sales, Male,0,65,>50K
40, Private, HS-grad, Never-married, Exec-managerial, Male,6849,43,<=50K
41, Private, Bachelors, Married-civ-spouse, Sales, Male,0,40,<=50K
21, Private, Some-college, Never-married, Sales, Female,0,20,<=50K
52, Private, HS-grad, Never-married, Sales, Male,0,40,<=50K
62, Private, Doctorate, Divorced, Prof-specialty, Male,15020,50,>50K
46, Private,11th, Married-civ-spouse, Handlers-cleaners, Male,0,45,>50K
21, ?, Some-college, Never-married, ?, Male,0,20,<=50K
35, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Male,0,40,<=50K
29, Private, HS-grad, Married-spouse-absent, Adm-clerical, Female,0,40,<=50K
21, Private,10th, Married-civ-spouse, Other-service, Male,3908,40,<=50K
35, Private, HS-grad, Separated, Craft-repair, Male,0,50,<=50K
46, Private, Bachelors, Married-civ-spouse, Sales, Male,0,50,>50K
70, ?, HS-grad, Married-civ-spouse, ?, Male,0,40,<=50K
35, Private, Doctorate, Married-civ-spouse, Prof-specialty, Male,0,40,>50K
34, Private, Some-college, Divorced, Craft-repair, Male,0,60,<=50K
21, Private, Assoc-voc, Never-married, Machine-op-inspct, Male,0,30,<=50K
29, Private, HS-grad, Married-civ-spouse, Farming-fishing, Male,0,60,<=50K
41, Self-emp-inc, Masters, Married-civ-spouse, Exec-managerial, Male,0,60,>50K
51, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Male,0,40,<=50K
22, Private, HS-grad, Never-married, Adm-clerical, Female,0,40,<=50K
47, Private, Bachelors, Never-married, Exec-managerial, Male,0,40,<=50K
42, Self-emp-inc, Prof-school, Married-civ-spouse, Prof-specialty, Male,15024,65,>50K
19, Private, HS-grad, Never-married, Other-service, Female,0,40,<=50K
46, Private, Bachelors, Married-civ-spouse, Transport-moving, Male,15024,40,>50K
23, Private, Some-college, Never-married, Handlers-cleaners, Male,0,40,<=50K
49, Private, HS-grad, Married-civ-spouse, Craft-repair, Male,0,40,<=50K
58, Self-emp-not-inc, Bachelors, Divorced, Prof-specialty, Female,0,40,<=50K
41, State-gov, Bachelors, Married-civ-spouse, Adm-clerical, Male,0,50,>50K
50, Private, Bachelors, Married-civ-spouse, Tech-support, Male,0,40,>50K
77, Private, HS-grad, Widowed, Adm-clerical, Female,0,10,<=50K
27, Private, Assoc-voc, Married-civ-spouse, Other-service, Male,0,60,<=50K
29, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Male,0,60,<=50K
54, Private, Preschool, Married-civ-spouse, Craft-repair, Male,0,40,<=50K
39, State-gov, Some-college, Separated, Prof-specialty, Female,0,37,<=50K
32, Private, Some-college, Married-civ-spouse, Tech-support, Male,0,50,<=50K
36, Federal-gov, Bachelors, Married-civ-spouse, Prof-specialty, Male,0,40,<=50K
24, Local-gov, Bachelors, Never-married, Prof-specialty, Female,0,20,<=50K
50, Self-emp-not-inc, Masters, Married-civ-spouse, Sales, Male,7688,45,>50K
32, Self-emp-not-inc, HS-grad, Divorced, Farming-fishing, Male,0,65,<=50K
26, Private, Bachelors, Never-married, Exec-managerial, Female,0,40,<=50K
49, ?, Bachelors, Divorced, ?, Female,0,40,<=50K
38, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Male,0,42,<=50K
47, Private, Bachelors, Widowed, Craft-repair, Female,6497,40,<=50K
31, Private, Some-college, Married-civ-spouse, Exec-managerial, Male,0,40,>50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Male,0,55,<=50K
50, Private, Some-college, Married-civ-spouse, Sales, Male,0,40,>50K
18, Private,11th, Never-married, Handlers-cleaners, Male,0,40,<=50K
59, Self-emp-inc, Masters, Married-civ-spouse, Sales, Male,0,40,<=50K
56, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Male,0,50,>50K
34, Private, HS-grad, Never-married, Adm-clerical, Male,0,50,<=50K
32, Private, Bachelors, Married-civ-spouse, Prof-specialty, Male,0,40,<=50K
29, Private, Bachelors, Never-married, Other-service, Male,0,35,<=50K
29, ?, Some-college, Divorced, ?, Male,0,40,<=50K
42, Private, Bachelors, Married-civ-spouse, Tech-support, Male,0,45,>50K
37, Private, Some-college, Divorced, Other-service, Female,0,40,<=50K
36, Private, HS-grad, Divorced, Exec-managerial, Female,0,40,<=50K
59, Private, Masters, Widowed, Exec-managerial, Female,0,40,>50K
32, Private, Bachelors, Married-civ-spouse, Sales, Male,99999,50,>50K
52, Local-gov, HS-grad, Married-civ-spouse, Protective-serv, Male,0,56,>50K
29, State-gov, HS-grad, Never-married, Other-service, Male,0,40,<=50K
39, Private, Prof-school, Never-married, Prof-specialty, Female,14084,35,>50K
39, Private, Some-college, Never-married, Adm-clerical, Male,0,40,<=50K
69, Private, Bachelors, Widowed, Exec-managerial, Female,2346,15,<=50K
43, Private, HS-grad, Married-civ-spouse, Other-service, Female,0,35,<=50K
39, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Male,0,48,<=50K
19, Private, Some-college, Never-married, Other-service, Female,0,30,<=50K
60, Local-gov, Assoc-voc, Married-civ-spouse, Exec-managerial, Male,0,60,>50K
51, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Male,3137,40,<=50K
75, Private, Some-college, Widowed, Prof-specialty, Female,0,8,<=50K
37, State-gov, Assoc-voc, Never-married, Prof-specialty, Female,5455,40,<=50K
24, State-gov, Some-college, Never-married, Adm-clerical, Male,0,40,<=50K
20, Private,11th, Never-married, Other-service, Male,594,20,<=50K
58, Federal-gov, HS-grad, Married-civ-spouse, Transport-moving, Male,0,70,<=50K
21, State-gov, Masters, Never-married, Transport-moving, Male,0,15,<=50K
28, Private, HS-grad, Separated, Protective-serv, Male,0,40,<=50K
40, Private,10th, Married-civ-spouse, Machine-op-inspct, Male,0,40,<=50K
45, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Male,0,50,<=50K
40, Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, Female,15024,40,>50K
41, Private, Some-college, Never-married, Craft-repair, Female,0,40,<=50K
58, Private, HS-grad, Divorced, Exec-managerial, Female,0,40,<=50K
44, Local-gov, Assoc-voc, Married-civ-spouse, Craft-repair, Male,7688,40,>50K
26, Private, HS-grad, Married-civ-spouse, Sales, Male,0,65,<=50K
29, Private, Assoc-acdm, Never-married, Sales, Male,0,45,<=50K
45, Private, Masters, Never-married, Prof-specialty, Female,0,40,<=50K
23, Private, Assoc-acdm, Never-married, Other-service, Male,0,40,<=50K
39, State-gov, HS-grad, Divorced, Adm-clerical, Female,0,40,<=50K
45, Self-emp-not-inc, Doctorate, Married-civ-spouse, Prof-specialty, Male,15024,40,>50K
51, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Male,15024,40,>50K
22, Private, HS-grad, Never-married, Handlers-cleaners, Male,0,40,<=50K
67, ?,7th-8th, Divorced, ?, Male,0,3,<=50K
28, Private, HS-grad, Married-civ-spouse, Adm-clerical, Male,0,40,<=50K
23, Private, Some-college, Never-married, Other-service, Female,0,25,<=50K
33, Private, HS-grad, Married-civ-spouse, Other-service, Male,0,35,<=50K
37, Private, Assoc-voc, Married-civ-spouse, Tech-support, Male,0,43,<=50K
19, Private, Some-college, Never-married, Adm-clerical, Female,0,40,<=50K
90, ?,1st-4th, Widowed, ?, Female,0,40,<=50K
35, Private,11th, Married-civ-spouse, Farming-fishing, Male,0,40,<=50K
62, Private,7th-8th, Divorced, Tech-support, Female,0,38,<=50K
20, ?, Some-college, Never-married, ?, Female,0,15,<=50K
25, Private, HS-grad, Never-married, Other-service, Male,0,40,<=50K
21, Private, HS-grad, Never-married, Craft-repair, Male,0,40,<=50K
32, Private, Some-college, Never-married, Other-service, Male,0,35,<=50K
32, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Female,5013,45,<=50K
70, Local-gov, HS-grad, Widowed, Adm-clerical, Female,0,12,<=50K
65, ?,10th, Married-civ-spouse, ?, Male,9386,50,>50K
57, Private,11th, Married-civ-spouse, Craft-repair, Male,0,40,<=50K
31, Private, Some-college, Never-married, Craft-repair, Male,0,40,<=50K
37, Private, Bachelors, Married-civ-spouse, Exec-managerial, Male,0,60,>50K
34, Private, HS-grad, Divorced, Other-service, Female,0,36,<=50K
26, Self-emp-not-inc, Some-college, Married-civ-spouse, Farming-fishing, Male,0,78,<=50K
44, Private, Some-college, Married-civ-spouse, Sales, Male,0,48,<=50K
66, Private,7th-8th, Married-civ-spouse, Craft-repair, Male,0,40,<=50K
39, Local-gov, HS-grad, Divorced, Craft-repair, Female,0,40,<=50K
31, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Male,0,40,>50K
53, Private, Assoc-voc, Married-civ-spouse, Tech-support, Male,0,40,>50K
36, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Female,0,50,<=50K
61, Private,9th, Married-civ-spouse, Craft-repair, Male,0,40,<=50K
43, Private, Bachelors, Married-civ-spouse, Sales, Male,0,40,>50K
38, Private, Some-college, Married-civ-spouse, Exec-managerial, Male,0,40,<=50K
26, Private, HS-grad, Never-married, Adm-clerical, Male,0,50,<=50K
27, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Male,0,8,<=50K
58, Local-gov,9th, Divorced, Other-service, Female,0,40,<=50K
37, State-gov, HS-grad, Divorced, Adm-clerical, Female,0,12,<=50K
56, Private,7th-8th, Married-civ-spouse, Craft-repair, Male,0,26,<=50K
36, Private, Some-college, Separated, Exec-managerial, Male,0,60,>50K
29, Private, HS-grad, Never-married, Craft-repair, Male,0,40,<=50K
28, Private,10th, Never-married, Transport-moving, Male,0,30,<=50K
61, Self-emp-not-inc, Doctorate, Married-civ-spouse, Prof-specialty, Male,0,40,>50K
66, Self-emp-not-inc,9th, Married-civ-spouse, Farming-fishing, Male,0,25,>50K
31, Private, Some-college, Married-civ-spouse, Farming-fishing, Male,7298,50,>50K
21, Private, Assoc-acdm, Never-married, Other-service, Female,0,40,<=50K
67, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Male,6418,58,>50K
26, Private, HS-grad, Widowed, Transport-moving, Male,0,40,<=50K
21, Private, Some-college, Never-married, Craft-repair, Male,0,50,<=50K
33, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Male,0,40,<=50K
33, Private, HS-grad, Divorced, Other-service, Female,0,32,<=50K
59, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Male,10605,50,>50K
82, Self-emp-inc,7th-8th, Married-civ-spouse, Farming-fishing, Male,0,50,<=50K
34, State-gov, Doctorate, Married-civ-spouse, Prof-specialty, Female,0,50,>50K
29, Private, Bachelors, Married-civ-spouse, Exec-managerial, Male,0,50,>50K
19, Private, Some-college, Divorced, Other-service, Female,0,40,<=50K
57, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Male,0,1,<=50K
41, Private, Some-college, Married-civ-spouse, Exec-managerial, Male,99999,50,>50K
55, Private,10th, Married-civ-spouse, Other-service, Male,2580,40,<=50K
27, Private, Some-college, Never-married, Handlers-cleaners, Male,0,40,<=50K
33, Private, HS-grad, Never-married, Craft-repair, Male,0,45,<=50K
43, State-gov, Some-college, Divorced, Adm-clerical, Male,0,50,>50K
72, Federal-gov, Some-college, Widowed, Tech-support, Female,0,16,<=50K
68, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Male,0,40,<=50K
29, Private, HS-grad, Separated, Adm-clerical, Female,0,40,<=50K
41, Private, Bachelors, Married-civ-spouse, Prof-specialty, Male,0,60,<=50K
30, Private, HS-grad, Married-civ-spouse, Protective-serv, Male,0,40,<=50K
31, Private, Bachelors, Divorced, Other-service, Male,99999,70,>50K
54, Private,5th-6th, Married-spouse-absent, Other-service, Female,0,30,<=50K
32, Private, Assoc-acdm, Separated, Exec-managerial, Female,25236,50,>50K
56, Private, HS-grad, Widowed, Sales, Female,0,40,<=50K
39, ?, Bachelors, Married-civ-spouse, ?, Female,0,6,>50K
41, State-gov, Assoc-voc, Married-civ-spouse, Prof-specialty, Male,0,35,>50K
48, Private, HS-grad, Divorced, Adm-clerical, Female,0,40,<=50K
66, Self-emp-not-inc,7th-8th, Married-civ-spouse, Farming-fishing, Male,0,48,<=50K
25, Self-emp-inc, Bachelors, Never-married, Sales, Female,0,50,<=50K
31, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Male,0,40,<=50K
32, Private, Assoc-acdm, Divorced, Sales, Male,2597,48,<=50K
51, Private, Bachelors, Married-civ-spouse, Exec-managerial, Male,7688,40,>50K
42, Private, HS-grad, Never-married, Adm-clerical, Female,0,40,<=50K
22, ?, Some-college, Never-married, ?, Female,0,35,<=50K
31, Private, Prof-school, Married-civ-spouse, Prof-specialty, Male,0,60,>50K
43, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Female,0,40,<=50K
42, Private, Some-college, Never-married, Transport-moving, Female,0,40,<=50K
