estacion,provincia,altura,numero,NroOACI,LAT_decimal,LON_decimal,mes_txt,prec_sup_1mm,humedad,nubosidad,prec_mm,temp,temp_max,temp_min,viento
VILLA DE MARIA DEL RIO SECO,CORDOBA,341.0,87244.0,SACV,-29.9,-63.71666666666667,May,3.0,81.1,4.4,24.5,13.9,21.3,S/D,4.2
VILLA DE MARIA DEL RIO SECO,CORDOBA,341.0,87244.0,SACV,-29.9,-63.71666666666667,Jun,1.4,78.6,4.0,9.1,11.0,18.9,S/D,4.4
VILLA DE MARIA DEL RIO SECO,CORDOBA,341.0,87244.0,SACV,-29.9,-63.71666666666667,Jul,1.3,73.9,3.3,8.0,9.9,18.7,S/D,5.1
VILLA DE MARIA DEL RIO SECO,CORDOBA,341.0,87244.0,SACV,-29.9,-63.71666666666667,Ago,0.6,66.6,2.8,4.9,12.7,21.9,S/D,6.2
VILLA DE MARIA DEL RIO SECO,CORDOBA,341.0,87244.0,SACV,-29.9,-63.71666666666667,Sep,2.2,65.1,3.1,20.8,15.8,24.3,S/D,6.6
VILLA DE MARIA DEL RIO SECO,CORDOBA,341.0,87244.0,SACV,-29.9,-63.71666666666667,Oct,5.3,68.3,3.7,64.8,19.3,26.9,S/D,7.6
VILLA DE MARIA DEL RIO SECO,CORDOBA,341.0,87244.0,SACV,-29.9,-63.71666666666667,Nov,7.1,69.0,3.5,89.8,21.9,29.4,S/D,7.0
VILLA DE MARIA DEL RIO SECO,CORDOBA,341.0,87244.0,SACV,-29.9,-63.71666666666667,Dic,7.9,69.8,3.7,120.3,23.9,31.3,S/D,6.5
VILLA DOLORES AERO,CORDOBA,569.0,87328.0,SAOD,-31.95,-65.13333333333334,Ene,8.5,58.6,3.3,111.3,25.4,32.7,18.4,10.9
VILLA DOLORES AERO,CORDOBA,569.0,87328.0,SAOD,-31.95,-65.13333333333334,Feb,8.0,64.9,3.4,108.3,23.8,31.0,17.4,9.8
VILLA DOLORES AERO,CORDOBA,569.0,87328.0,SAOD,-31.95,-65.13333333333334,Mar,6.8,68.9,3.3,93.0,21.8,28.8,16.0,10.1
VILLA DOLORES AERO,CORDOBA,569.0,87328.0,SAOD,-31.95,-65.13333333333334,Abr,4.9,71.4,3.6,49.8,17.8,24.8,12.7,9.3
VILLA DOLORES AERO,CORDOBA,569.0,87328.0,SAOD,-31.95,-65.13333333333334,May,2.7,72.9,3.8,18.4,13.9,20.9,9.0,9.2
VILLA DOLORES AERO,CORDOBA,569.0,87328.0,SAOD,-31.95,-65.13333333333334,Jun,1.4,69.8,3.4,6.7,10.7,18.4,5.6,9.6
VILLA DOLORES AERO,CORDOBA,569.0,87328.0,SAOD,-31.95,-65.13333333333334,Jul,1.1,62.6,3.0,6.7,10.0,18.1,4.4,9.8
VILLA DOLORES AERO,CORDOBA,569.0,87328.0,SAOD,-31.95,-65.13333333333334,Ago,1.0,51.5,2.7,4.7,13.0,21.6,6.5,11.3
VILLA DOLORES AERO,CORDOBA,569.0,87328.0,SAOD,-31.95,-65.13333333333334,Sep,2.5,48.4,2.9,19.9,16.3,24.6,9.2,11.5
VILLA DOLORES AERO,CORDOBA,569.0,87328.0,SAOD,-31.95,-65.13333333333334,Oct,4.3,50.8,3.2,41.9,20.1,27.9,12.8,11.3
VILLA DOLORES AERO,CORDOBA,569.0,87328.0,SAOD,-31.95,-65.13333333333334,Nov,7.3,52.1,3.2,77.3,22.8,30.4,15.4,12.9
VILLA DOLORES AERO,CORDOBA,569.0,87328.0,SAOD,-31.95,-65.13333333333334,Dic,8.5,55.3,3.2,102.7,24.7,32.2,17.4,13.1
VILLA REYNOLDS AERO,SAN LUIS,486.0,87448.0,SAOR,-33.71666666666667,-65.36666666666666,Ene,8.4,66.9,3.6,102.8,23.3,31.2,15.5,12.7
VILLA REYNOLDS AERO,SAN LUIS,486.0,87448.0,SAOR,-33.71666666666667,-65.36666666666666,Feb,7.7,72.1,3.6,89.8,21.6,29.8,14.3,11.0
VILLA REYNOLDS AERO,SAN LUIS,486.0,87448.0,SAOR,-33.71666666666667,-65.36666666666666,Mar,7.5,75.1,3.4,96.2,19.5,28.0,12.6,9.2
VILLA REYNOLDS AERO,SAN LUIS,486.0,87448.0,SAOR,-33.71666666666667,-65.36666666666666,Abr,5.7,75.9,3.7,68.9,15.3,24.0,8.7,9.2
VILLA REYNOLDS AERO,SAN LUIS,486.0,87448.0,SAOR,-33.71666666666667,-65.36666666666666,May,3.7,77.4,4.1,31.7,11.4,20.3,4.9,8.0
VILLA REYNOLDS AERO,SAN LUIS,486.0,87448.0,SAOR,-33.71666666666667,-65.36666666666666,Jun,1.8,75.0,3.8,9.8,8.0,17.7,1.0,7.8
VILLA REYNOLDS AERO,SAN LUIS,486.0,87448.0,SAOR,-33.71666666666667,-65.36666666666666,Jul,2.0,70.8,3.6,10.5,7.0,17.1,-0.3,8.6
VILLA REYNOLDS AERO,SAN LUIS,486.0,87448.0,SAOR,-33.71666666666667,-65.36666666666666,Ago,2.4,63.3,3.4,15.6,9.7,20.2,1.5,11.2
VILLA REYNOLDS AERO,SAN LUIS,486.0,87448.0,SAOR,-33.71666666666667,-65.36666666666666,Sep,4.0,60.9,3.6,35.4,13.1,22.6,4.6,12.6
VILLA REYNOLDS AERO,SAN LUIS,486.0,87448.0,SAOR,-33.71666666666667,-65.36666666666666,Oct,7.1,63.0,3.9,65.8,16.9,25.2,8.9,16.3
VILLA REYNOLDS AERO,SAN LUIS,486.0,87448.0,SAOR,-33.71666666666667,-65.36666666666666,Nov,8.8,62.0,3.8,92.4,20.0,28.1,11.9,15.1
VILLA REYNOLDS AERO,SAN LUIS,486.0,87448.0,SAOR,-33.71666666666667,-65.36666666666666,Dic,9.1,62.1,3.6,105.4,22.5,30.6,14.3,14.0
